filename,text,label
201701011339.txt,"На ""Петушок сидит на спице..."" (Владимир Константинов 6)
http://www.stihi.ru/2016/12/31/7757

Посв. Сказке ""О Золотом петушке"".
******
Петушок сидит на спице,
Время в Новый год стремится,
Обогнать его нельзя!..
К середине января,
Только лишь страна проснется,
Ободрится, встрепенётся
Под сигнал ""Кука-ре-ку-у!""
Царствуй, лёжа на боку!..
Петушок сидит на спице,
Время в Новый год стремится,
Обогнать его нельзя,
К середине января...
",0
20170101134.txt,"Я бесконечно благодарна Богу за то, что родилась именно в этой семье, именно в этой стране, именно в это время! Я принимаю все, что было и есть в моей жизни. Я благодарна своим родителям, что они родили и воспитали меня именно такой, какая я есть. Пусть кому-то я чем-то не нравлюсь, но я принимаю и люблю себя именно такой. 

Моя судьба уникальна и неповторима. Мой путь - самый правильный! Не в том смысле, что он лучше, чем у других, а в том, что он является единственно верным для меня. Он мне доступнее и ближе, чем любой другой, и он быстрее всех привёл меня к истине. К той прекрасной, вечной и простой истине, которая одна на всех - вовеки веков! И пусть эта истина воссияет во славу Творца и через меня тоже! Аминь!
",0
201701011343.txt,"Океан захлебывается ревом,Темным зевом клацая ловит сердце; Упрекни его в жестокости суровой... Океан захлебывается ревом, Волны бьются, костенея перевалом Если время перелома не настало... Океан захлебывается ревом, Шторм рокочет диким камнепадом, Камни не молчат о стольком многом... Океан захлебывается ревом. Через бездну заберется прямо в душу... Счастья не видать тогда на суше: Захлебнешься океанским ревом.

Океан раскатывается штилем... Ловит звезды гаснущие в омут, И рассвет его пронять почти бессилен... Океан захлебывается ревом...
",0
20170101135.txt,"Нет, вы не подумайте, что я хакер какой-нибудь. И к секретным документам доступа не имею, так что на лавры Сноудена не претендую. Всё просто: я произвёл анализ имеющихся в Интернете публикаций западной прессы о Путине и пришёл к выводу, что наш Президент в совершенстве владеет искусством магии. Свои выводы я изложил в публикации на Прозе.ру, правда, в свойственной мне несколько ироничной манере, и в стихах. Однако стоило моему произведению оказаться на первой странице рейтинга, как оно было удалено модераторами. Я, конечно, сделал запрос в службу модерации о причинах подобного обращения с моим текстом, и немедленно получил ответ. Если интересно, можете ознакомиться с моим произведением и перепиской по его поводу здесь: http://www.proza.ru/diary/gozanogu/2016-12-20. 
Формально они, конечно, правы. Назвать всенародно избранного канцлера Германии дурой -- это оскорбление, подпадающее под соответствующий пункт правил Прозы.ру, но если припомнить многочисленные публикации некоторых наших ""патриотов"", где к ней применялись несравненно более суровые эпитеты, то реакция модераторов именно на этот текст выглядит несколько странной. И тогда мне пришло в голову, что у службы модерации существ",0
201701011352.txt,"УДИВИТЕЛЬНЫЙ СТРАЖ

	  Людоеды до отвала наелись и завалились спать. Их могучий храп был слышен даже внутри плотно закрытого сундука.

	  -- Вон как храпят! -- злился Атти. -- А я заснуть совсем не могу. И не хочу! Проснёшься утром, а тебя уже жарят!

	  -- Засова нет, -- сказал вдруг Шеприк.

	  -- Где -- спросил Трой.

	  Шеприк показал вверх, на крышку сундука. В темноте едва заметно мелькнула его бледная ладошка.

	  -- С чего ты взял

	  Шеприк показал на свои уши. И действительно, Трой тоже припомнил, что когда Тырл открывал и закрывал крышку сундука, не было слышно звяканья засова. Но ни он, ни Атти не обратили на это внимания. А Шеприк обратил.

	  -- Точно, -- согласился Атти. -- Нет засова. Ну и что 

	  Шеприк выразительно постучал себя пальцем по лбу: мол, подумай хорошенько.

	  Атти подумал, потом вздохнул:

	  -- Нам крышку всё равно не поднять. Она высоко и тяжёлая.

	  -- Можно попробовать, -- предложил Трой. Он вытянул руку и даже привстал на цыпочки, но до крышки не дотянулся. Слишком высоко.

	  -- Вот и попробовали, -- горько сказал Атти. -- Только зря обрадовался.

	  -- Не так, -- вмешался Шеприк. Он похлопал себя по плечу.

	  Трой сразу его понял:

	  -- Пр",0
20170101139.txt,"Снег падает за окнами густой:
Затушевало улицу, людей, деревья
И прошлое всё стёрлось наше. Тихо двери
Открылись в нашу будущность. Простой
Набросок карандашный. Рисовать
Готов на этом полотне своею жизнью:
Ни горя чёрного, черней медведей гризли,
Болезней нет, жива-здорова мать,
Любимая, прикрыла чуть глаза,
Мне шепчет на ухо свои пустяшные секреты,
Что вот сейчас зима, а летом будет лето
И моря бы накат песок лизал.
01.01.2017
С-Пб
",0
201701011401.txt,"Папа* Машин прослушиванием занимался. В разговоры влезал.
Велел Басаеву отряд собрать! С русскими воевать! Будут бандитами называться.
Отказывался. Сказал, бандитов в Чечне нет. Ему бы, чтоб Валерка мать свою увидел. Путин пообещал. Лолита приедет к ним в Чечню! Отряд набирай.

Валера с отцом по домам ходили. Набрали тех, кто впроголодь жил.
В отряде бесплатно кормили. Хлеб домой давали.

Кадыровы. Отец Ахмат с сыном Рамзаном. Пришли к Басаеву по той же причине, что остальные. Из-за голода.
",0
201701011402.txt,"Людмиле Х.

Кто стремится стать чем-то, не станет никем.

Маг

Он не был похож на обычного сотрудника. В фирме ""Курсовик"", помогающей нерадивым студентам писать всё: от контрольных до дипломов; давно сформировался свой неизменный по составу штат. Неудивительно, ведь история фирмы своими корнями уходила вглубь 90-х, когда этот вид интеллектуальной деятельности только начинал при-влекать внимание представителей малого бизнеса. Тогда у хозяина не было ни офиса, ни секретаря - только подержанный мобильный телефон. Заказы оформлялись по личному знакомству, и вообще предприятие носило характер мелкой подработки. Кто бы мог по-думать, что на это можно жить. Теперь же перед входом в 902 офис, расположенный на территории старой гостиницы, висела вывеска.



KURSOVIK
(дипломы, рефераты, курсовые)
с 1996 года


Она появилась сразу после поездки хозяина в Британию семь лет назад, там ему очень понравились лондонские пабы. Тогда же здесь появилась и Аллочка. Секретарь, офис-менеджер и менеджер по работе с клиентами. Работа для выпускницы филфака не была трудной, скорее нудной и томительной. Аллочку давно не занимали ни виды работ (что собственно в них меняется), ни темы (а здесь), ни клиенты, (",0
201701011403.txt,"Губы его хулиганские , смелые 
  ниже и ниже скользили , умелые...
    Изгибы и холмики нежно пройдя ,
     страстью волну нагоняли , любя.
       Жар её весь принимая В себя ,
         нагло красу подминал Под себя.
          Устало он стих , её тело обняв ,
            брызгами всюду себя расплескав.
              Горный Ручей и Поляна Лесная ,
               чувства дарили , не обнажаясь...
",0
201701011404.txt," Она не любила бесполезных посиделок. 
Но это были ее бывшие одноклассницы, класса с 6-7го, когда школа еще не успела превратиться в кошмар, с разделениями на ""своих и чужих"", на ""гопниц"" и ""балерин""... а бесхитростные простые девочки -- переехать... и оставить ее одну со стервятниками.
 И хотя с тех пор столько поменялось, и в ней - тоже, случайная встреча в торговом центре обязывала соблюсти приличие и выпить с ними кофе.
- А вы все так же. Вместе - вежливость - такая вежливость...
- Дааа. И мужья у нас - друзья и коллеги! Представляешь! - радостно поведали они почти в один голос...
 Ну да, ну да. Обе давно и счастливо замужем. Слышала. 
 Зато у нее - блистательная карьера, о которой, без сомнений, наслышаны они. Даже упоминать об этом - излишне, они с этого сами начали. 
 Зато они - замужем...
 Что ж, каждый карабкается своим путем. Каждому есть чем хвастануть. И пожалуй, ей сейчас нет причин чувствовать себя в отстающих. По крайней мере, ее дочка старше их детишек. 
- А помнишь, как ты заставляла Машку везде рисовать тебе крылатых коней - ныряли в пучины памяти ""подружки"", изо всех сил стараясь найти теперь хоть что-то общее.
- Ага, ты же бредила Пегасами! - подхватила вторая. ",0
201701011405.txt,"Кто мы Русские Украины
Укропы ли мы  Пленные ли в своей стране 
- Мы РУКи Москвы а Москва наш мозг!!!))

Да да не турки не урки, а Руки...
Всё, что от нас осталось, после продажной жидовской оккупации...
Не мозгов, не тела, остались одни Руки .... И что мы будем ими лепить решать только нам самим ))
",0
201701011408.txt,"Юмористическая проза

МЕЛКИЕ ДРЕБЕЗГИ -- 7

В свои восемьдесят лет он ещё, как огурчик. Зелёненький и с пупырышками.


Деньги -- не главное в жизни, когда их у тебя много. 
",0
201701011411.txt,"Эссе

Эпиграф:
Очень многие думают, что они умеют летать.
Очень многие ласточки, лебеди очень многие.
И очень не многие думают, что умеют летать
Лошади очень многие, лошади четвеpоногие!

Hо только лошади летают вдохновенно,
Иначе лошади pазбились бы мгновенно,
И pазве стаи белокpылых лебедей
Поют как стаи белокpылых лошадей (Стихи Юнны Мориц)

Посвящается Галине Р.

 Многие думают, что провести Новый год для ста сорока человек -- до смешного просто. Очень многие думают, что то, чем они никогда не занимались профессионально, например -- пение, танцы, декламирование стихов, инсценирование художественных произведений разных по жанру -- дело житейское, как говорил Карлсон, то есть -- пустяки, раз плюнуть. Плюнуть и растереть. Я часто слышала ревностные замечания или завистливые высказывания в адрес тех или иных актёров, мол, вот же повезло, ничего не делает, а ему и слава, и успех, и деньги. У меня есть некоторые познания в этом вопросе, они основаны на личном опыте, и поэтому я готова спорить, что любая деятельность, даже творческая, естественно отличается от тяжёлого физического труда, например, замес цемента в бетономешалке или укладывание рельсов, и всё же она не менее кропотлива.",0
201701011416.txt,"Этот Новый год провел здоровым образом: голова сильно болела, поэтому ничего крепче кефира не употреблял. Племянница сильно хвалила. Хорошая она у меня, хоть и дура набитая.

	Телевизор не смотрю, здоровье не позволяет. Интернетом балуюсь. Племянница за это не одобряет, но у меня -- алиби: через раз смотрю церковный канал, полезная штука.

	Давно на свете живу, сколько Новых годов встретил, сколько раз канал этот глядел, и только нынче внимание обратил, сколько споров вокруг праздника. Почитал статейки на разных порталах -- раздрай полный. 

Кое-кто строго за пост стоит. Сами скоромного ни Боже мой и никому другому тоже. Какой там Новый год: попик один пишет, мол, детям перед школой бутерброд без масла и шагом марш. В школе уж ладно, а домой придут, так тоже -- кусок хлеба и будь здоров. Дети, якобы, с пониманием. Другой еще краше: где, пишет, сказано, что Спаситель смеялся в своей жизни Нет такой записи в евангелиях. Значит, и нам нельзя. И не только в пост, а и вообще. 

Другие больше к конформизму склонны. Мол, помолись, и ломтик мандаринки можешь сожрать. Так и пишут: ломтик мандаринки. Не то, чтобы ломтище от мандаринища отхватить -- нет, ломтик. От маленькой, стало быть, манд",0
20170101142.txt,"HOTEL CALIFORNIA. А КАПЕЛЛА. https://youtu.be/G7a-Q-ZeVxA

Eagles - Hotel California - ( Alta Calidad ) HD https://youtu.be/BT59rohv6jw
Группа Орлы. Отель Калифорния-редкий неожиданно-восхитительный вариант https://my.mail.ru/mail/konal82/video/768/2089.html

ABBA Greatest Hits - Perpetuum Jazzile (official video HD), A Capella https://youtu.be/H4ERHRe2bt0
ABBA - Ring Ring (very rare) - 1973 https://youtu.be/ARh6HdZKmKI


ABBA - Greatest Hits (ZDF, Kultnacht,2002)https://youtu.be/9CU1hxoS0XQ
Abba - Super Trouper https://youtu.be/BshxCIjNEjY
Abba - Happy New Year https://youtu.be/3Uo0JAUWijM
Abba - Take A Chance On Me https://youtu.be/-crgQGdpZR0
Abba - SOS https://youtu.be/cvChjHcABPA
Abba - Money, Money, Money https://youtu.be/ETxmCCsMoD0
Abba - Waterloo https://youtu.be/Sj9CiNkkn4
Abba - Mamma Mia https://youtu.be/unfzfe8f9NI
ABBA - The Winner Takes It All (1980) HD 0815007 https://youtu.be/iyIOl-s7JTU
Abba - Gimme! Gimme! Gimme! (A Man After Midnight)https://youtu.be/XEjLoHdbVeE
Abba - Voulez-Vous https://youtu.be/za05HBtGsgU

Abba - The Winner Takes It All https://youtu.be/92cwKCU8Z5c
Abba - Fernando https://youtu.be/dQsjAbZDx-4
Abba - Chiquitita https://youtu.be/p4QqMKe3rwY
Ab",0
201701011421.txt,"Ныне никто не возражает, что ""мурцовка"" - это русский национальный холодный суп. Считается, что это изобретение умельцев Тульского оружейного завода. Но мало-кто знает, что мурцовка родилась в Туле задолго до строительства оружейного завода в 1712 году. И даже задолго до отселения оружейников по царскому указу от 1595 года в особую Оружейную Слободу.

Изначально в основе тульской мурцовки была заправка хлебно-лукового крошева брагой или пьяным квасом. Получалось кушанье страшной энергетической силы. Повышалось настроение и творческая активность. Обеспечивалась полная конспирация от всякого рода надзирателей, включая бдительных жён. 

Тульский Левша прозывался Косым не от дефекта глаз, а от приверженности мурцовке. Потому как с трезвых глаз ковать блоху и в голову не придёт.

А вот мурцовка без хмельной составляющей имела иное название -- тюря. 
",0
201701011424.txt,"Глава 11
Тьма на границе острова. Часть I

После победы над сатанистами прошло уже два месяца. Остров расцвел и будто переливался в разноцветных красках. После ста лет застоя он словно ожил. Анастасия была избрана королевой острова, в народе ее прозвали Ная. Зена добровольно покинула свой пост и с радостью передала его ей. Наю короновали через две недели после уничтожения сатанистов. Зорта все же до сих пор оставалась скрытой от остального мира, Ная решила, что пусть эти чары действуют, чтобы никто чужой не смог попасть сюда.
Шло строительство королевства: строился замок для королевской семьи, также упорно строились города и деревни. Ная стала для людей не только королевой, но и богиней, которой все покланялись.
Буквально за неделю королевство было отстроено с помощью магии, которая водится в этих местах. Этот остров стал, словно, отдельным изолированных мирков на планете, про который никто не знает.
-- Настя, ты уверена, что хочешь остаться здесь и быть королевой -- Завела разговор Алла.
-- Мама, во-первых меня зовут Ная, во-вторых это мой народ и меня избрали королевой, и я не могу подвести тех людей, которые мне верят, я никогда не вернусь к прежней жизни, если хочешь, можешь ух",0
20170101143.txt,"Он долгих двадцать восемь лет,
И двадцать восемь зим к тому ж,
Хранил в себе один секрет
И был в семье примерный муж.

Всё было, вроде, как всегда:
Жена готовила обед...
Но приключилась вдруг беда:
Он взял и вспомнил про секрет.

Под шум и кислый запах щей,
Ворчанье Суженой с утра,
Он вспомнил всё до мелочей,
Как будто было то вчера. 

Она сидела у окна,
И мягкий чудный лунный свет
Окрасил в бледные тона
Её прекрасный силуэт.

Струились пряди по плечам,
Скользили змейками на грудь.
И он подумал сгоряча:
Женюсь на ней когда -- нибудь! 

Он вспомнил всё до мелочей:
Изгибы линий, мягкость губ,
И жар её простых речей,
И за окном огромный дуб.

Сплетенье рук, слиянье тел,
Каскад каштановых волос,
И то, как он её хотел
До исступления, до слёз.

Признаний трепетных поток,
(Как он на ушко их шептал!)
Смешной над ухом завиток,
Что от дыханья трепетал.

Она смотрела на него
Глазами влажными, как ночь.
Слова пьянили, как вино:
-Люблю тебя. Роди мне дочь. 

С утра он потерял покой:
То суетился, то скучал.
Потом, закрыв лицо рукой,
Сидел на стуле и молчал.

Жена ворчала, как всегда.
Ругала убежавший суп.
И он отметил, что года
Ей, постаревшей, не к лицу.

Как не идёт ей белый цвет
И пряди краше",0
201701011430.txt,"Из письма игумена Никона (Воробьева). 
 "" Я слышу, что ты продолжаешь изрядно выпивать в крайний вред себе. Что ожидает человека на этом пути Я тебе сейчас напишу. Если ты не будешь бороться с этим недугом, то попадешь под полную власть бесов. Они будут возбуждать тебя пить все больше и больше и через это расстраивать нервную систему. Ты сделаешься раздражительным, гневливым. Легкие сначала, ссоры будут все грубее, длительнее. Денег не будет хватать, сгонят со службы -- надо будет продавать вещи, выпрашивать в долг унизительным образом, может быть, даже воровать. Гнев усилится до бесовской злобы, до желания убить. Бесы, действовавшие втайне, станут являться в виде разбойников, диких зверей, змей и проч. Потом могут явиться и в своем безобразном гнусном виде. Если и тут ты не образумишься, то заставят тебя совершить какое-либо тяжкое преступление, например, поджог, убийство, а затем приведут в полное отчаяние и заставят покончить с собой. Если бы со смертью человек совсем исчез, так можно было бы порадоваться, что кончились мучения, но ведь нет уничтожения. Пьяница, самоубийца из малых и временных страданий перейдут окончательно и навеки во власть бесов в ужаснейшую муку, которой не",0
201701011431.txt,"4. РИМСКИЕ ТИТУЛЫ и ЧИНЫ

Титул, чин/Значение

Цезарь/Фамильное имя Юлия Цезаря, принятое Августом и с той поры ставшее титулом императора.

Проконсул/Управляющий провинцией, находившейся в подчинении римскому Сенату.

Прокуратор/Имперский финансовый агент в сенатской провинции или управляющий небольшой провинцией, состоявшей в ведении имперского Легата.

Трибун/Офицер, командующий подразделением до 1000 человек.

Центурион/Офицер, командующий подразделением до 100 человек.

Легион/5-6 тыс. человек. (Количество легионов в разные годы составляло от 25 до 34). Состоял из 10 когорт.

Когорты/500-600 человек. Делились на Центурии (сотни).

Центурии/От 30 до 200 человек.

ЦЕЗАРЬ. ФОТО ИЗ ИНТЕРНЕТА
",0
201701011432.txt,"Президент США Барак Обама назвал итоги парижского саммита ""данью американскому лидерству"", утверждая, что за последние семь лет США превратились в глобального лидера по борьбе с изменениями климата. 

Договор парижского саммита по имитации борьбы с изменениями климата, который меняется циклически миллионы лет независимо от деятельности человека, предполагает сбор 100 млрд ежегодно. Угадайте с трех раз, кто будет эти деньги собирать, где они будут храниться, кто и куда их будет распределять. 

Сокращение вредных выбросов в окружающую среду проамериканские экологи связывают с постепенным отказом от углеводородов, что для большинства развивающихся стран принципиально неприемлемо.

Саммит в Париже сопровождался непрерывными протестами. Участники акции протеста у Эйфелевой башни назвали сделку ""неприемлемой"", заявив, что это - глобальная мошенническая сделка, которая никак ""не будет достаточной для спасения планеты"". Такого же мнения придерживаются ведущие мировые ученые.

Заявлена стратегическая цель соглашения - удержание прироста глобальной средней температуры к концу XXI века в пределах ""намного ниже"" двух градусов по Цельсию сверх доиндустриальных показателей и ""приложение усилий"" ",0
201701011433.txt,"2 декабря 2016 года в зале им. П.И. Чайковского я слушал 5-ю симфонию Чайковского в исполнении Омского академического симфонического оркестра под управлением Дмитрия Васильева. Прежде всего, хочется отметить высокий уровень исполнения этой симфонии. Мы привыкли к оркестрам с периферии относиться с некоторым пренебрежением. Но в данном случае исполнение можно было сравнить с интерпретацией этой симфонии Евгением Мравинским, а это, на мой взгляд, высшая оценка исполнения.
 
 	Во время исполнения вспомнились слова Льва Толстого о музыке из ""Крейцеровой сонаты"": ""Музыка заставляет меня забывать себя, мое истинное положение, она переносит меня в какое-то другое, не свое положение: мне под влиянием музыки кажется, что я чувствую то, чего я, собственно, не чувствую, что я понимаю то, чего не понимаю, что могу то, чего не могу. Я объясняю это тем, что музыка действует, как зевота, как смех: мне спать не хочется, но я зеваю, глядя на зевающего, смеяться не о чем, но я смеюсь, слыша смеющегося.
 
 Она, музыка, сразу, непосредственно переносит меня в то душевное состояние, в котором находился тот, кто писал музыку. Я сливаюсь с ним душою и вместе с ним переношусь из одного состояния в другое,",0
201701011439.txt,"(полушутка - полуправда)

Я Чёрная Дыра! 
Внушаю страх собой -
Враз затяну того,
Кто чем-то неугоден,
Не стоит ""мило"" так шутить со мной-
Придётся в Никуда попасть - 
Жестока по природе,
Но справедлива - 
Зря не накажу!
Всему есть Мера 
И Божественная Справедливость,
Коль ты вредишь, 
Тебя я поглощу ,
Чтоб ты во мне распался, 
Став единым
С энергией свободной, 
Чтоб потом
Создатель смог тебя переработать
И сделать душу новую,
Притом
Тебе дав новый шанс всё отработать,
Начав с молекулы,
Цветка, 
Хорька,
И снова дорасти чрез миллионы лет до сути
Разумной... 
Ну, а пока
Подумай, прежде чем вредить - 
Не поднимай с дна мути!
Я Чёрная Дыра! 
Я вижу всё и всех-
На край не наступай, 
А то придётся плохо,
Я дело делаю не ради злых утех,
А ради чистоты - 
Дышалось чтоб не плохо!

Наталья Анищенко январь 2017
",0
20170101144.txt,"Копитами б'ш утрамбовану землю
Сягаш очима глибокого неба
Пускаш у простр ти стрли сво золот
Одна з них потрапила в мене
Я довго вагалась про те говорить
Писала листи  боялася х вдправляти
А потм зв'язала з шовку лассо
На лови пшла о четвертй чи п'ятй.

Тепер на тоб без вуздечка  стремен
В копиц волосся потонули пальц
Пд стегнами чую - колотиться серце
Гарцюй пд мною! Так любо на тебе дивиться!
Мй дивний коханий, ти кнь чи людина
А може ти дивна стота з чужо планети
Як солодко бути з тобою! Куди ти понс
свою вершницю дику В якому ми Всесвт 
Де ти

Питання по колу. Я зверху  знизу
Вогонь твого серця то пестить,
то палить нестерпно.
Зливаюсь з тобою в пекельному
Цм поцлунку. Все п'ю  не можу напитись
Любовного трунку: тебе мй коханий,
Мй коню-людино...
",0
201701011443.txt,"Обезьяна свой пост покидает, 
Уступая права Петуху. 

К детям Дед Мороз шагает, 
Тема подарков у всех на слуху. 

Между двумя Рождествами 
Настанет Новый год. 

Понятно только с годами, 
Что этот праздник - главный отсчёт. 

С подарочными мешками 
Уже совсем другой счёт. 

Но всё же как в детстве есть ожидание. 
Это минуты счастья - главное понимание. 



29.12.16 г.
",0
201701011452.txt,"Распахнись, гора

Вот из-под куста он вылез смело,
Размял затёкшее, измученное тело,
Поближе подошёл к вратам,
В позе лотоса уселся там,

Собрался, сосредоточился,
Расслабился и успокоился,
Семь раз звонко повторял:
-- Ань, ёнь, шань, тянь,

Потом крикнул в четверть силы:
-- Распахнись, гора Семсилы.
Но врата оставались в покое.
""Что ж случилось там такое

Иль гора здесь ни при чём
Может, я ошибся в чём
Что же сделано не так,
Врата сдвинуть с места как

Сколько ж можно ждать ещё,
Может, снова начать всё
Волновался, может, шибко
И совершил какую-то ошибку""

Чтоб всё снова повторять,
Сел в позу лотоса опять,
Собрался, сосредоточился,
Расслабился и успокоился.

Только лишь открыл он рот,
Чтоб сказать заветный код,
Как затрещало всё вокруг,
И гора раскрылась вдруг.

Глянул он за ворота --
Там зияла чернота,
И пахнуло стужей.
Страх его сковал и ужас,

Сделал шаг, перекрестился,
И вход за ним, треща, закрылся.
Темнота окутала тотчас,
Да такая, выколи хоть глаз,

Холод адский, тишина,
До костей дрожь пробрала
От холода или от страха.
Неужель всей жизни крах

Встреча

Громко стучало сердце в груди.
Что же таится там впереди
Не знаю, сколько так стоял,
Глаза то закрывал, то открывал.

Тольк",0
201701011501.txt,"                    Глава 13
                    СТЭНФОРД 

   Предыдущая глава получилась малость эмоциональной -- оно и понятно: представьте себе, как бы вы реагировали на такое событие в вашей жизни, -- исполнение заветной мечты, -- если вам, конечно, не чуждо ничто человеческое. Поскольку любое познание вызывает какие-то эмоции, ассоциации, сравнения, -- да мало ли что ещё -- то мы о них будем упоминать в связи с теми событиями, которые их породили. А своё повествование я продолжу в хронологическом порядке -- так, наверно, будет логичнее. Впрочем, отвлекаться по мелочам всё равно придётся.

  Первого декабря поехали в Стэнфордский университет. Точнее, в Медицинский Центр этого университета. В этом Центре наблюдаются, то есть состоят на учёте, как в наших поликлиниках, Дмитрий и Марина. Дня за два до этого им позвонили из Центра, и напомнили о том, что они должны явиться на профилактический осмотр в такой-то день и час.

  Тут самое время пояснить, с чего бы это подразделение такого известного во всём мире ""учреждения образования"", занимающего первые строчки в мировом рейтинге университетов, вдруг озаботилось здоровьем граждан вовсе даже не американского происхождения, а, грубо ",0
201701011502.txt,"-Следующий! 

Это еще что такое! Хипстера мне не хватало. Мальчонка -- соплей перешибить можно. Кеды, брючки в обтяжку, шарф в итальянском стиле, чуб завит. Он чё, воевать собрался

-Срочку служил
-Нет, но я проходил трехнедельный тренинг на полигоне. У меня отличная аттеста...
- Следующий

--------

- Срочку служил. Потом Чечня по контракту. 
- Зачем на войну приехал
- У меня брат здесь похиб в Хорловке. Семью не успел вывести. Я к нему ехал, думал вместе воевать будем, а придется вместо него воевать.

Вроде ничо мужик. Взгляд твёрдый. Говорит просто.

- Нормативам нашим соответствуешь
- Не вполне. У вас требы как в спецназ. Но я крепкий, подтяну физику.

Взять, не взять Разведрота всё-таки. Марш-броски, рукопашный бой, но и на салабона он вроде не похож. Ладно, подумаю.

- Следующий

--------

- А для девушек такие же нормативы, как и для мужчин

Здрасте вам! Шалава! Заглядывает в глаза, сиськи почти наружу вывалила, полный боевой раскрас. 

- Девушкам на войне делать нечего. Украшайте своей улыбкой мир.
- Это из-за дискриминации
- Нет, из-за менструации. Следующий!

--------

- Срочка - это что показатель Я же местный из Донецка, от службы косил. Да, я не чистил картошку и не ст",0
201701011503.txt,"Мы встретились мимолетным взглядом. Между нами проскочила искра. Знаете чем мне нравятся автобусы! В них мы можем влюбиться и навсегда потерять свою любовь. 
Я встретила его поздним вечером. На часах было 23:00. Это был последний рейс на сегодня. 
Я села в самый конец. Нас было двое. Он сидел напротив меня, читая роман на финском языке. Удивительно, но этот парень напоминал больше англичанина. Его шляпа, не очень подходила к черному пальто. Когда водитель спросил до какой остановки, он ответил до конечной. Я бы вышла не следующей, если бы не этот незнакомец. 
Когда он положил книгу в ярко-красный пакет, его действия стали медленными. Он пристально начал меня рассматривать. Его глаза остановились на моей груди, которая просвечивалась сквозь белую блузку. Напряжение росло. Мы встретились взглядами. Мысленно я потянула за галстук и развязала его. В ответ, незнакомец, снял с меня блузку. Спустя пять минут, мы оба смотрели друг на друга, так, как будто абсолютно голые.
Когда он поправил шляпу, я томно вздохнула, не отводя взгляд. Незнакомец довольно ухмыльнулся. Я удивленно подняла бровь , а следом показала блестяще белые зубы в улыбке. На мне длинная юбка, с разрезом выше колена. Я пом",0
